Unnamed: 0,user_id,item_id,timestamp,rating,buy,time_diff
5023,503,8829,2023-11-01 23:07:12.793,4,,0 days 14:37:00
5024,503,8829,2023-11-02 02:26:12.793,5,,0 days 03:19:00
5025,503,9976,2023-10-31 20:03:12.793,1,,
5026,503,10169,2023-11-01 06:06:12.793,1,,
5027,503,10169,2023-11-01 11:50:12.793,2,,0 days 05:44:00
5028,503,10210,2023-11-01 04:52:12.793,1,,
5029,503,10210,2023-11-01 10:05:12.793,2,,0 days 05:13:00
5030,504,9610,2023-11-02 06:26:12.793,1,,
5031,504,9865,2023-10-31 23:14:12.793,1,,
5032,504,9865,2023-11-02 07:02:12.793,2,,1 days 07:48:00
5033,504,10020,2023-10-31 22:54:12.793,1,,
5034,504,10020,2023-11-01 14:59:12.793,2,,0 days 16:05:00
5035,504,10020,2023-11-02 01:32:12.793,3,,0 days 10:33:00
5036,504,10020,2023-11-02 06:04:12.793,4,,0 days 04:32:00
5037,504,10104,2023-11-01 10:50:12.793,1,,
5038,504,10297,2023-10-31 23:16:12.793,1,,
5039,504,10297,2023-11-01 17:47:12.793,2,,0 days 18:31:00
5040,505,9054,2023-11-01 01:52:12.793,1,,
5041,505,9778,2023-10-31 12:50:12.793,1,,
5042,505,9778,2023-10-31 13:26:12.793,3,,0 days 00:36:00
5043,505,9778,2023-11-01 16:57:12.793,4,,1 days 03:31:00
5044,505,9908,2023-11-01 21:27:12.793,1,,
5045,505,9986,2023-10-31 09:20:12.793,1,,
5046,505,10437,2023-10-31 09:47:12.793,1,,
5047,505,10437,2023-10-31 12:53:12.793,2,,0 days 03:06:00
5048,505,10437,2023-10-31 18:21:12.793,3,,0 days 05:28:00
5049,505,10437,2023-11-02 03:28:12.793,4,,1 days 09:07:00
5050,506,8825,2023-10-31 19:01:12.793,1,,
5051,506,8953,2023-11-01 12:43:12.793,1,,
5052,506,8953,2023-11-02 01:27:12.793,2,,0 days 12:44:00
5053,506,10318,2023-10-31 23:39:12.793,1,,
5054,506,10318,2023-11-01 20:22:12.793,2,,0 days 20:43:00
5055,506,10318,2023-11-01 21:04:12.793,4,,0 days 00:42:00
5056,506,10358,2023-11-01 23:43:12.793,1,,
5057,506,10487,2023-10-31 09:25:12.793,1,,
5058,506,10487,2023-10-31 10:25:12.793,2,,0 days 01:00:00
5059,506,10487,2023-11-01 04:19:12.793,3,,0 days 17:54:00
5060,507,8744,2023-10-31 14:21:12.793,1,,
5061,507,8744,2023-11-01 12:51:12.793,2,,0 days 22:30:00
5062,507,8744,2023-11-02 02:09:12.793,3,,0 days 13:18:00
5063,507,8999,2023-11-01 08:46:12.793,1,,
5064,507,9152,2023-11-02 05:00:12.793,1,,
5065,507,10006,2023-11-02 08:16:12.793,1,,
5066,507,10175,2023-11-01 01:08:12.793,1,,
5067,507,10175,2023-11-01 14:00:12.793,2,,0 days 12:52:00
5068,507,10175,2023-11-02 01:45:12.793,3,,0 days 11:45:00
5069,507,10265,2023-10-31 23:45:12.793,1,,
5070,508,8934,2023-11-01 23:47:12.793,1,,
5071,508,9044,2023-10-31 11:35:12.793,1,,
5072,508,9044,2023-11-01 22:19:12.793,2,,1 days 10:44:00
5073,508,9044,2023-11-01 23:28:12.793,3,,0 days 01:09:00
5074,508,9466,2023-11-01 16:59:12.793,1,,
5075,508,9466,2023-11-01 18:11:12.793,2,,0 days 01:12:00
5076,508,9466,2023-11-02 05:13:12.793,3,,0 days 11:02:00
5077,508,9602,2023-11-02 01:06:12.793,1,,
5078,508,10072,2023-10-31 11:40:12.793,1,,
5079,508,10560,2023-11-01 05:06:12.793,1,,
5080,509,8763,2023-10-31 12:02:12.793,1,,
5081,509,8763,2023-11-01 08:57:12.793,2,,0 days 20:55:00
5082,509,9505,2023-10-31 19:19:12.793,1,,
5083,509,9667,2023-10-31 13:44:12.793,1,,
5084,509,9667,2023-10-31 14:28:12.793,3,,0 days 00:44:00
5085,509,9961,2023-10-31 11:39:12.793,1,,
5086,509,9961,2023-10-31 19:57:12.793,2,,0 days 08:18:00
5087,509,9961,2023-10-31 23:59:12.793,3,,0 days 04:02:00
5088,509,10489,2023-10-31 17:55:12.793,1,,
5089,509,10489,2023-11-01 07:56:12.793,2,,0 days 14:01:00
5090,510,8563,2023-10-31 15:45:12.793,1,,
5091,510,8563,2023-11-01 13:43:12.793,2,,0 days 21:58:00
5092,510,8988,2023-10-31 14:54:12.793,1,,
5093,510,8988,2023-11-01 02:18:12.793,2,,0 days 11:24:00
5094,510,9152,2023-11-01 02:30:12.793,1,,
5095,510,9152,2023-11-01 08:44:12.793,2,,0 days 06:14:00
5096,510,9152,2023-11-01 10:53:12.793,3,,0 days 02:09:00
5097,510,9582,2023-11-01 20:33:12.793,1,,
5098,510,10517,2023-11-02 00:05:12.793,1,,
5099,510,10574,2023-11-02 07:49:12.793,1,,
5100,511,8627,2023-11-01 18:40:12.793,1,,
5101,511,9180,2023-11-01 09:09:12.793,1,,
5102,511,9180,2023-11-01 17:19:12.793,2,,0 days 08:10:00
5103,511,9265,2023-10-31 12:50:12.793,1,,
5104,511,9265,2023-11-01 19:18:12.793,2,,1 days 06:28:00
5105,511,9578,2023-10-31 10:30:12.793,1,,
5106,511,9578,2023-10-31 17:38:12.793,2,,0 days 07:08:00
5107,511,9578,2023-10-31 22:13:12.793,3,,0 days 04:35:00
5108,511,9741,2023-10-31 23:22:12.793,1,,
5109,511,10189,2023-11-02 01:24:12.793,1,,
5110,512,8552,2023-10-31 16:39:12.793,1,,
5111,512,8552,2023-11-01 12:16:12.793,2,,0 days 19:37:00
5112,512,8573,2023-11-01 11:14:12.793,1,,
5113,512,8892,2023-10-31 17:03:12.793,1,,
5114,512,8892,2023-10-31 23:52:12.793,2,,0 days 06:49:00
5115,512,8892,2023-11-02 01:55:12.793,3,,1 days 02:03:00
5116,512,9897,2023-11-01 01:07:12.793,1,,
5117,512,9897,2023-11-01 09:36:12.793,2,,0 days 08:29:00
5118,512,10173,2023-11-01 05:34:12.793,1,,
5119,512,10173,2023-11-01 12:03:12.793,2,,0 days 06:29:00
5120,513,8738,2023-11-01 15:21:12.793,1,,
5121,513,8975,2023-11-01 16:40:12.793,1,,
5122,513,8975,2023-11-01 21:55:12.793,2,,0 days 05:15:00
5123,513,8975,2023-11-01 22:38:12.793,4,,0 days 00:43:00
5124,513,9262,2023-11-01 12:26:12.793,1,,
5125,513,9262,2023-11-01 20:25:12.793,2,,0 days 07:59:00
5126,513,9836,2023-10-31 11:56:12.793,1,,
5127,513,10418,2023-11-01 01:06:12.793,1,,
5128,513,10418,2023-11-01 12:37:12.793,2,,0 days 11:31:00
5129,513,10418,2023-11-01 14:44:12.793,3,,0 days 02:07:00
5130,514,8576,2023-11-01 18:54:12.793,1,,
5131,514,8576,2023-11-02 04:10:12.793,2,,0 days 09:16:00
5132,514,9269,2023-11-02 09:10:12.793,1,,
5133,514,9724,2023-11-02 07:25:12.793,1,,
5134,514,10002,2023-10-31 13:36:12.793,1,,
5135,514,10002,2023-10-31 13:58:12.793,3,,0 days 00:22:00
5136,514,10002,2023-10-31 15:44:12.793,4,,0 days 01:46:00
5137,514,10002,2023-11-02 08:19:12.793,5,,1 days 16:35:00
5138,514,10216,2023-11-02 01:00:12.793,1,,
5139,514,10281,2023-11-01 11:47:12.793,1,,
5140,515,8526,2023-11-01 15:44:12.793,1,,
5141,515,9426,2023-10-31 14:29:12.793,1,,
5142,515,9426,2023-11-01 07:03:12.793,2,,0 days 16:34:00
5143,515,9426,2023-11-02 07:10:12.793,3,,1 days 00:07:00
5144,515,9978,2023-11-01 06:06:12.793,1,,
5145,515,10109,2023-11-01 05:33:12.793,1,,
5146,515,10247,2023-11-01 07:00:12.793,1,,
5147,515,10523,2023-10-31 14:00:12.793,1,,
5148,515,10523,2023-10-31 14:31:12.793,3,,0 days 00:31:00
5149,515,10523,2023-11-01 22:48:12.793,4,,1 days 08:17:00
5150,516,8798,2023-10-31 18:46:12.793,1,,
5151,516,8798,2023-10-31 21:07:12.793,2,,0 days 02:21:00
5152,516,9134,2023-10-31 18:45:12.793,1,,
5153,516,9134,2023-11-02 08:40:12.793,2,,1 days 13:55:00
5154,516,9543,2023-11-01 05:55:12.793,1,,
5155,516,9543,2023-11-01 17:49:12.793,2,,0 days 11:54:00
5156,516,9929,2023-11-01 04:23:12.793,1,,
5157,516,9929,2023-11-02 03:30:12.793,2,,0 days 23:07:00
5158,516,10528,2023-11-01 02:19:12.793,1,,
5159,516,10528,2023-11-02 01:40:12.793,2,,0 days 23:21:00
5160,517,8832,2023-10-31 18:44:12.793,1,,
5161,517,8965,2023-11-01 13:44:12.793,1,,
5162,517,9183,2023-10-31 16:00:12.793,1,,
5163,517,9183,2023-11-02 04:40:12.793,2,,1 days 12:40:00
5164,517,9235,2023-10-31 16:59:12.793,1,,
5165,517,9235,2023-10-31 17:15:12.793,3,,0 days 00:16:00
5166,517,9235,2023-11-01 16:24:12.793,4,,0 days 23:09:00
5167,517,9568,2023-10-31 15:24:12.793,1,,
5168,517,9568,2023-10-31 22:09:12.793,2,,0 days 06:45:00
5169,517,9568,2023-11-01 22:28:12.793,3,,1 days 00:19:00
5170,518,8908,2023-10-31 22:46:12.793,1,,
5171,518,8908,2023-11-01 03:26:12.793,2,,0 days 04:40:00
5172,518,9027,2023-11-01 09:34:12.793,1,,
5173,518,9027,2023-11-02 08:36:12.793,2,,0 days 23:02:00
5174,518,9185,2023-10-31 20:23:12.793,1,,
5175,518,9511,2023-10-31 12:54:12.793,1,,
5176,518,9511,2023-11-01 22:16:12.793,2,,1 days 09:22:00
5177,518,9511,2023-11-02 07:49:12.793,3,,0 days 09:33:00
5178,518,9934,2023-11-01 02:16:12.793,1,,
5179,518,10104,2023-10-31 14:40:12.793,1,,
5180,519,9503,2023-11-01 09:55:12.793,1,,
5181,519,9503,2023-11-02 04:58:12.793,2,,0 days 19:03:00
5182,519,9703,2023-11-02 01:32:12.793,1,,
5183,519,10104,2023-10-31 21:29:12.793,1,,
5184,519,10104,2023-11-01 15:34:12.793,2,,0 days 18:05:00
5185,519,10169,2023-10-31 23:56:12.793,1,,
5186,519,10169,2023-11-02 06:14:12.793,2,,1 days 06:18:00
5187,519,10435,2023-11-01 09:34:12.793,1,,
5188,519,10546,2023-10-31 19:09:12.793,1,,
5189,519,10546,2023-11-01 00:10:12.793,2,,0 days 05:01:00
5190,520,8824,2023-11-01 13:59:12.793,1,,
5191,520,8824,2023-11-01 22:40:12.793,2,,0 days 08:41:00
5192,520,8824,2023-11-01 23:46:12.793,3,,0 days 01:06:00
5193,520,8958,2023-10-31 19:20:12.793,1,,
5194,520,9493,2023-11-01 08:23:12.793,1,,
5195,520,9834,2023-11-01 02:04:12.793,1,,
5196,520,9834,2023-11-02 00:19:12.793,2,,0 days 22:15:00
5197,520,10142,2023-11-01 07:43:12.793,1,,
5198,520,10142,2023-11-01 15:32:12.793,2,,0 days 07:49:00
5199,520,10142,2023-11-02 05:19:12.793,3,,0 days 13:47:00
5200,521,8882,2023-10-31 16:08:12.793,1,,
5201,521,8882,2023-10-31 16:46:12.793,3,,0 days 00:38:00
5202,521,9519,2023-10-31 21:21:12.793,1,,
5203,521,9519,2023-10-31 22:45:12.793,2,,0 days 01:24:00
5204,521,9519,2023-11-01 05:39:12.793,3,,0 days 06:54:00
5205,521,9519,2023-11-02 05:50:12.793,4,,1 days 00:11:00
5206,521,9932,2023-10-31 21:02:12.793,1,,
5207,521,9932,2023-11-01 15:48:12.793,2,,0 days 18:46:00
5208,521,10212,2023-11-01 10:20:12.793,1,,
5209,521,10212,2023-11-02 03:00:12.793,2,,0 days 16:40:00
5210,522,9432,2023-11-01 19:28:12.793,1,,
5211,522,9432,2023-11-02 02:27:12.793,2,,0 days 06:59:00
5212,522,9470,2023-11-02 05:51:12.793,1,,
5213,522,9598,2023-10-31 13:45:12.793,1,,
5214,522,9598,2023-11-01 11:36:12.793,2,,0 days 21:51:00
5215,522,9648,2023-11-02 04:08:12.793,1,,
5216,522,9648,2023-11-02 04:21:12.793,3,,0 days 00:13:00
5217,522,9648,2023-11-02 06:30:12.793,4,,0 days 02:09:00
5218,522,9960,2023-10-31 17:17:12.793,1,,
5219,522,9960,2023-11-01 13:11:12.793,2,,0 days 19:54:00
5220,523,8699,2023-11-01 09:04:12.793,1,,
5221,523,8699,2023-11-01 23:13:12.793,2,,0 days 14:09:00
5222,523,8721,2023-11-02 06:26:12.793,1,,
5223,523,9370,2023-10-31 14:35:12.793,1,,
5224,523,9370,2023-10-31 18:07:12.793,2,,0 days 03:32:00
5225,523,9388,2023-10-31 10:13:12.793,1,,
5226,523,9388,2023-11-01 02:49:12.793,2,,0 days 16:36:00
5227,523,9388,2023-11-01 13:25:12.793,3,,0 days 10:36:00
5228,523,9388,2023-11-02 06:37:12.793,4,,0 days 17:12:00
5229,523,9857,2023-10-31 10:57:12.793,1,,
5230,524,8670,2023-11-01 08:05:12.793,1,,
5231,524,8670,2023-11-01 19:58:12.793,2,,0 days 11:53:00
5232,524,8670,2023-11-01 20:59:12.793,3,,0 days 01:01:00
5233,524,8670,2023-11-02 07:21:12.793,4,,0 days 10:22:00
5234,524,8701,2023-11-02 08:09:12.793,1,,
5235,524,9782,2023-10-31 16:16:12.793,1,,
5236,524,9782,2023-11-01 11:23:12.793,2,,0 days 19:07:00
5237,524,9782,2023-11-01 18:58:12.793,3,,0 days 07:35:00
5238,524,10339,2023-11-01 00:02:12.793,1,,
5239,524,10339,2023-11-02 07:42:12.793,2,,1 days 07:40:00
5240,525,8541,2023-11-01 00:14:12.793,1,,
5241,525,8541,2023-11-01 02:21:12.793,2,,0 days 02:07:00
5242,525,9555,2023-10-31 23:55:12.793,1,,
5243,525,9555,2023-11-01 17:54:12.793,2,,0 days 17:59:00
5244,525,9555,2023-11-02 05:54:12.793,3,,0 days 12:00:00
5245,525,9679,2023-11-01 17:38:12.793,1,,
5246,525,9679,2023-11-01 23:31:12.793,2,,0 days 05:53:00
5247,525,10600,2023-10-31 23:02:12.793,1,,
5248,525,10600,2023-11-01 06:43:12.793,2,,0 days 07:41:00
5249,525,10604,2023-11-01 00:08:12.793,1,,
5250,526,8732,2023-11-02 00:12:12.793,1,,
5251,526,8732,2023-11-02 06:41:12.793,2,,0 days 06:29:00
5252,526,9143,2023-10-31 13:26:12.793,1,,
5253,526,9143,2023-11-01 03:25:12.793,2,,0 days 13:59:00
5254,526,9529,2023-10-31 14:00:12.793,1,,
5255,526,9890,2023-11-01 20:35:12.793,1,,
5256,526,9924,2023-11-01 04:48:12.793,1,,
5257,526,9997,2023-11-01 11:44:12.793,1,,
5258,526,9997,2023-11-01 18:00:12.793,2,,0 days 06:16:00
5259,526,9997,2023-11-01 21:56:12.793,3,,0 days 03:56:00
5260,527,8629,2023-11-01 02:47:12.793,1,,
5261,527,9203,2023-10-31 16:54:12.793,1,,
5262,527,9203,2023-11-01 16:59:12.793,2,,1 days 00:05:00
5263,527,9203,2023-11-01 20:20:12.793,3,,0 days 03:21:00
5264,527,10001,2023-10-31 16:16:12.793,1,,
5265,527,10001,2023-11-01 14:45:12.793,2,,0 days 22:29:00
5266,527,10001,2023-11-01 17:13:12.793,3,,0 days 02:28:00
5267,527,10001,2023-11-01 18:29:12.793,4,,0 days 01:16:00
5268,527,10013,2023-10-31 10:42:12.793,1,,
5269,527,10013,2023-10-31 16:31:12.793,2,,0 days 05:49:00
5270,528,8610,2023-11-02 07:30:12.793,1,,
5271,528,8619,2023-11-01 02:19:12.793,1,,
5272,528,8619,2023-11-01 03:45:12.793,2,,0 days 01:26:00
5273,528,10052,2023-10-31 15:55:12.793,1,,
5274,528,10052,2023-11-01 14:12:12.793,2,,0 days 22:17:00
5275,528,10052,2023-11-01 22:56:12.793,3,,0 days 08:44:00
5276,528,10052,2023-11-02 05:48:12.793,4,,0 days 06:52:00
5277,528,10156,2023-10-31 10:24:12.793,1,,
5278,528,10245,2023-11-01 08:51:12.793,1,,
5279,528,10245,2023-11-01 11:17:12.793,2,,0 days 02:26:00
5280,529,8730,2023-11-01 17:28:12.793,1,,
5281,529,8752,2023-10-31 22:45:12.793,1,,
5282,529,8752,2023-11-01 21:13:12.793,2,,0 days 22:28:00
5283,529,9223,2023-11-01 02:55:12.793,1,,
5284,529,9223,2023-11-01 23:13:12.793,2,,0 days 20:18:00
5285,529,9223,2023-11-02 05:03:12.793,3,,0 days 05:50:00
5286,529,9223,2023-11-02 06:45:12.793,4,,0 days 01:42:00
5287,529,9434,2023-11-01 21:49:12.793,1,,
5288,529,10410,2023-11-01 18:54:12.793,1,,
5289,529,10410,2023-11-01 21:46:12.793,2,,0 days 02:52:00
5290,530,10001,2023-10-31 23:22:12.793,1,,
5291,530,10021,2023-11-01 00:08:12.793,1,,
5292,530,10197,2023-11-01 00:01:12.793,1,,
5293,530,10197,2023-11-01 13:32:12.793,2,,0 days 13:31:00
5294,530,10197,2023-11-02 01:26:12.793,3,,0 days 11:54:00
5295,530,10197,2023-11-02 08:01:12.793,4,,0 days 06:35:00
5296,530,10398,2023-10-31 18:44:12.793,1,,
5297,530,10398,2023-11-01 22:38:12.793,2,,1 days 03:54:00
5298,530,10398,2023-11-02 05:26:12.793,3,,0 days 06:48:00
5299,530,10405,2023-11-02 03:06:12.793,1,,
5300,531,9173,2023-10-31 14:17:12.793,1,,
5301,531,9303,2023-10-31 10:13:12.793,1,,
5302,531,9303,2023-11-02 03:10:12.793,2,,1 days 16:57:00
5303,531,9926,2023-10-31 23:47:12.793,1,,
5304,531,9926,2023-11-01 03:16:12.793,2,,0 days 03:29:00
5305,531,10059,2023-11-01 01:03:12.793,1,,
5306,531,10061,2023-10-31 09:35:12.793,1,,
5307,531,10061,2023-10-31 20:17:12.793,2,,0 days 10:42:00
5308,531,10061,2023-11-02 06:02:12.793,3,,1 days 09:45:00
5309,531,10072,2023-11-01 23:24:12.793,1,,
5310,532,9079,2023-10-31 11:25:12.793,1,,
5311,532,9079,2023-11-01 00:04:12.793,2,,0 days 12:39:00
5312,532,9079,2023-11-01 09:44:12.793,3,,0 days 09:40:00
5313,532,9079,2023-11-02 01:49:12.793,4,,0 days 16:05:00
5314,532,9130,2023-11-01 11:11:12.793,1,,
5315,532,9130,2023-11-02 02:41:12.793,2,,0 days 15:30:00
5316,532,9181,2023-11-01 01:34:12.793,1,,
5317,532,9181,2023-11-01 14:48:12.793,2,,0 days 13:14:00
5318,532,10109,2023-10-31 23:05:12.793,1,,
5319,532,10268,2023-10-31 12:04:12.793,1,,
5320,533,8914,2023-11-01 05:17:12.793,1,,
5321,533,8914,2023-11-01 17:04:12.793,2,,0 days 11:47:00
5322,533,9037,2023-10-31 15:27:12.793,1,,
5323,533,9037,2023-11-01 18:20:12.793,2,,1 days 02:53:00
5324,533,9037,2023-11-01 22:38:12.793,3,,0 days 04:18:00
5325,533,9267,2023-10-31 12:00:12.793,1,,
5326,533,9267,2023-10-31 15:12:12.793,2,,0 days 03:12:00
5327,533,9347,2023-11-01 01:54:12.793,1,,
5328,533,10542,2023-11-01 14:04:12.793,1,,
5329,533,10605,2023-11-01 10:27:12.793,1,,
5330,534,8594,2023-11-02 03:48:12.793,1,,
5331,534,8713,2023-10-31 21:46:12.793,1,,
5332,534,8713,2023-11-01 06:44:12.793,2,,0 days 08:58:00
5333,534,8713,2023-11-01 16:08:12.793,3,,0 days 09:24:00
5334,534,8713,2023-11-01 18:50:12.793,4,,0 days 02:42:00
5335,534,8713,2023-11-02 03:23:12.793,5,,0 days 08:33:00
5336,534,8781,2023-10-31 19:32:12.793,1,,
5337,534,8781,2023-11-01 05:41:12.793,2,,0 days 10:09:00
5338,534,9718,2023-10-31 10:58:12.793,1,,
5339,534,9718,2023-11-02 06:36:12.793,2,,1 days 19:38:00
5340,535,8929,2023-11-01 05:08:12.793,1,,
5341,535,8929,2023-11-01 21:59:12.793,2,,0 days 16:51:00
5342,535,9230,2023-11-01 19:51:12.793,1,,
5343,535,9532,2023-11-01 15:01:12.793,1,,
5344,535,9914,2023-11-01 09:05:12.793,1,,
5345,535,9914,2023-11-01 14:00:12.793,2,,0 days 04:55:00
5346,535,9914,2023-11-02 07:39:12.793,3,,0 days 17:39:00
5347,535,10000,2023-11-02 00:09:12.793,1,,
5348,535,10522,2023-10-31 22:52:12.793,1,,
5349,535,10522,2023-11-02 07:29:12.793,2,,1 days 08:37:00
5350,536,8850,2023-10-31 14:59:12.793,1,,
5351,536,9004,2023-11-01 06:07:12.793,1,,
5352,536,9012,2023-11-01 05:19:12.793,1,,
5353,536,9012,2023-11-01 11:29:12.793,2,,0 days 06:10:00
5354,536,9012,2023-11-01 20:14:12.793,3,,0 days 08:45:00
5355,536,9225,2023-11-01 20:19:12.793,1,,
5356,536,9523,2023-10-31 22:18:12.793,1,,
5357,536,9523,2023-11-01 08:46:12.793,2,,0 days 10:28:00
5358,536,9523,2023-11-02 07:03:12.793,3,,0 days 22:17:00
5359,536,9523,2023-11-02 07:27:12.793,5,,0 days 00:24:00
5360,537,8717,2023-10-31 11:28:12.793,1,,
5361,537,8717,2023-10-31 23:42:12.793,2,,0 days 12:14:00
5362,537,8724,2023-11-02 02:33:12.793,1,,
5363,537,9808,2023-11-02 05:19:12.793,1,,
5364,537,10160,2023-11-01 14:42:12.793,1,,
5365,537,10257,2023-11-01 11:18:12.793,1,,
5366,537,10488,2023-10-31 17:39:12.793,1,,
5367,537,10488,2023-10-31 23:11:12.793,2,,0 days 05:32:00
5368,537,10488,2023-11-01 12:20:12.793,3,,0 days 13:09:00
5369,537,10488,2023-11-02 04:48:12.793,4,,0 days 16:28:00
5370,538,8694,2023-10-31 21:25:12.793,1,,
5371,538,8917,2023-11-02 07:42:12.793,1,,
5372,538,9122,2023-10-31 14:17:12.793,1,,
5373,538,9137,2023-10-31 16:25:12.793,1,,
5374,538,9137,2023-11-01 02:53:12.793,2,,0 days 10:28:00
5375,538,9137,2023-11-02 04:58:12.793,3,,1 days 02:05:00
5376,538,9323,2023-10-31 11:11:12.793,1,,
5377,538,9323,2023-10-31 22:23:12.793,2,,0 days 11:12:00
5378,538,9323,2023-11-01 09:43:12.793,3,,0 days 11:20:00
5379,538,10623,2023-11-01 16:24:12.793,1,,
5380,539,8526,2023-10-31 20:20:12.793,1,,
5381,539,8526,2023-11-01 06:38:12.793,2,,0 days 10:18:00
5382,539,8526,2023-11-02 04:56:12.793,3,,0 days 22:18:00
5383,539,9218,2023-10-31 09:22:12.793,1,,
5384,539,9218,2023-11-01 12:29:12.793,2,,1 days 03:07:00
5385,539,9885,2023-11-01 17:05:12.793,1,,
5386,539,9995,2023-10-31 12:20:12.793,1,,
5387,539,9995,2023-10-31 18:40:12.793,2,,0 days 06:20:00
5388,539,9995,2023-10-31 19:40:12.793,3,,0 days 01:00:00
5389,539,10144,2023-11-01 18:22:12.793,1,,
5390,540,9285,2023-10-31 18:54:12.793,1,,
5391,540,9285,2023-11-01 01:33:12.793,2,,0 days 06:39:00
5392,540,9285,2023-11-01 14:50:12.793,3,,0 days 13:17:00
5393,540,9520,2023-10-31 23:46:12.793,1,,
5394,540,9520,2023-11-01 02:27:12.793,2,,0 days 02:41:00
5395,540,9520,2023-11-01 04:34:12.793,3,,0 days 02:07:00
5396,540,9903,2023-11-01 23:44:12.793,1,,
5397,540,10078,2023-10-31 13:19:12.793,1,,
5398,540,10078,2023-11-01 13:18:12.793,2,,0 days 23:59:00
5399,540,10227,2023-11-01 12:00:12.793,1,,
5400,541,8803,2023-10-31 23:12:12.793,1,,
5401,541,9874,2023-10-31 11:14:12.793,1,,
5402,541,9874,2023-11-01 00:29:12.793,2,,0 days 13:15:00
5403,541,9874,2023-11-02 04:32:12.793,3,,1 days 04:03:00
5404,541,9896,2023-11-01 11:11:12.793,1,,
5405,541,9896,2023-11-02 05:24:12.793,2,,0 days 18:13:00
5406,541,9966,2023-10-31 17:28:12.793,1,,
5407,541,9966,2023-11-01 05:26:12.793,2,,0 days 11:58:00
5408,541,10425,2023-10-31 18:34:12.793,1,,
5409,541,10547,2023-11-01 02:36:12.793,1,,
5410,542,8687,2023-10-31 14:51:12.793,1,,
5411,542,9289,2023-10-31 11:09:12.793,1,,
5412,542,9289,2023-11-01 06:42:12.793,2,,0 days 19:33:00
5413,542,9537,2023-10-31 16:58:12.793,1,,
5414,542,10510,2023-10-31 15:23:12.793,1,,
5415,542,10519,2023-10-31 11:40:12.793,1,,
5416,542,10519,2023-11-01 08:46:12.793,2,,0 days 21:06:00
5417,542,10527,2023-11-01 02:43:12.793,1,,
5418,542,10527,2023-11-01 06:56:12.793,2,,0 days 04:13:00
5419,542,10527,2023-11-02 08:21:12.793,3,,1 days 01:25:00
5420,543,9610,2023-10-31 11:42:12.793,1,,
5421,543,9610,2023-10-31 13:16:12.793,2,,0 days 01:34:00
5422,543,9610,2023-10-31 13:39:12.793,4,,0 days 00:23:00
5423,543,9610,2023-11-01 03:06:12.793,5,,0 days 13:27:00
5424,543,9812,2023-10-31 10:37:12.793,1,,
5425,543,9812,2023-11-01 00:53:12.793,2,,0 days 14:16:00
5426,543,10202,2023-11-01 07:06:12.793,1,,
5427,543,10202,2023-11-01 10:41:12.793,2,,0 days 03:35:00
5428,543,10202,2023-11-01 19:35:12.793,3,,0 days 08:54:00
5429,543,10389,2023-11-01 15:31:12.793,1,,
5430,544,8524,2023-10-31 12:00:12.793,1,,
5431,544,8524,2023-11-01 17:42:12.793,2,,1 days 05:42:00
5432,544,8524,2023-11-02 09:01:12.793,3,,0 days 15:19:00
5433,544,8969,2023-10-31 20:57:12.793,1,,
5434,544,8969,2023-11-01 05:16:12.793,2,,0 days 08:19:00
5435,544,8989,2023-10-31 15:55:12.793,1,,
5436,544,8989,2023-11-02 01:21:12.793,2,,1 days 09:26:00
5437,544,8993,2023-10-31 09:17:12.793,1,,
5438,544,9776,2023-10-31 20:27:12.793,1,,
5439,544,9776,2023-11-01 07:19:12.793,2,,0 days 10:52:00
5440,545,9338,2023-10-31 13:13:12.793,1,,
5441,545,9338,2023-11-01 09:14:12.793,2,,0 days 20:01:00
5442,545,9338,2023-11-02 00:45:12.793,3,,0 days 15:31:00
5443,545,9587,2023-11-01 04:24:12.793,1,,
5444,545,9587,2023-11-02 09:10:12.793,2,,1 days 04:46:00
5445,545,9660,2023-11-02 02:01:12.793,1,,
5446,545,10309,2023-11-02 05:39:12.793,1,,
5447,545,10595,2023-10-31 17:05:12.793,1,,
5448,545,10595,2023-11-01 00:12:12.793,2,,0 days 07:07:00
5449,545,10595,2023-11-02 03:21:12.793,3,,1 days 03:09:00
5450,546,8990,2023-10-31 09:15:12.793,1,,
5451,546,8990,2023-10-31 15:31:12.793,2,,0 days 06:16:00
5452,546,9020,2023-10-31 13:49:12.793,1,,
5453,546,9020,2023-11-01 00:19:12.793,2,,0 days 10:30:00
5454,546,9020,2023-11-01 01:34:12.793,3,,0 days 01:15:00
5455,546,9020,2023-11-02 05:23:12.793,4,,1 days 03:49:00
5456,546,9734,2023-11-02 02:22:12.793,1,,
5457,546,10351,2023-11-01 02:05:12.793,1,,
5458,546,10351,2023-11-01 10:52:12.793,2,,0 days 08:47:00
5459,546,10351,2023-11-02 07:53:12.793,3,,0 days 21:01:00
5460,547,8956,2023-11-01 20:48:12.793,1,,
5461,547,9308,2023-11-01 17:32:12.793,1,,
5462,547,9308,2023-11-01 20:38:12.793,2,,0 days 03:06:00
5463,547,10245,2023-10-31 11:20:12.793,1,,
5464,547,10245,2023-11-02 04:27:12.793,2,,1 days 17:07:00
5465,547,10545,2023-11-01 08:24:12.793,1,,
5466,547,10545,2023-11-01 22:22:12.793,2,,0 days 13:58:00
5467,547,10555,2023-11-01 07:26:12.793,1,,
5468,547,10555,2023-11-01 10:07:12.793,2,,0 days 02:41:00
